Satellite,Ocean,Date,Value,Decimal_Date
TOPEX,Pacific Ocean,1993-06-03,-22.08,1993.4219178082192
TOPEX,Persian Gulf,1993-06-03,-72.37,1993.4219178082192
TOPEX,Sea Japan,1993-06-03,-38.05,1993.4219178082192
TOPEX,Sea Okhotsk,1993-06-03,-14.89,1993.4219178082192
TOPEX,South China,1993-06-03,-106.7,1993.4219178082192
TOPEX,Southern Ocean,1993-06-03,-20.23,1993.4219178082192
TOPEX,Tropics,1993-06-03,-23.44,1993.4219178082192
TOPEX,World,1993-06-03,-26.45,1993.4219178082192
TOPEX,Adriatic Sea,1993-06-04,-48.41,1993.4246575342465
TOPEX,Bering Sea,1993-06-04,-10.85,1993.4246575342465
TOPEX,Caribbean Sea,1993-06-04,-37.38,1993.4246575342465
TOPEX,Yellow Sea,1993-06-04,-60.11,1993.4246575342465
TOPEX,Baltic Sea,1993-06-12,-106.55,1993.4465753424658
TOPEX,Bay Bengal,1993-06-12,16.87,1993.4465753424658
TOPEX,Andaman Sea,1993-06-13,82.86,1993.4493150684932
TOPEX,Arabian Sea,1993-06-13,37.94,1993.4493150684932
TOPEX,Atlantic Ocean,1993-06-13,-31.61,1993.4493150684932
TOPEX,Bering Sea,1993-06-13,-2.15,1993.4493150684932
TOPEX,Caribbean Sea,1993-06-13,-7.68,1993.4493150684932
TOPEX,Gulf Mexico,1993-06-13,0.15,1993.4493150684932
TOPEX,Indian Ocean,1993-06-13,-15.33,1993.4493150684932
TOPEX,Indonesian,1993-06-13,-107.99,1993.4493150684932
TOPEX,Mediterranean,1993-06-13,-41.78,1993.4493150684932
TOPEX,Nino,1993-06-13,-29.13,1993.4493150684932
TOPEX,North Atlantic,1993-06-13,-40.63,1993.4493150684932
TOPEX,North Pacific,1993-06-13,-36.11,1993.4493150684932
TOPEX,North Sea,1993-06-13,-59.59,1993.4493150684932
TOPEX,Pacific Ocean,1993-06-13,-19.98,1993.4493150684932
TOPEX,Persian Gulf,1993-06-13,-81.07,1993.4493150684932
TOPEX,Sea Japan,1993-06-13,-99.75,1993.4493150684932
TOPEX,Sea Okhotsk,1993-06-13,-37.19,1993.4493150684932
TOPEX,South China,1993-06-13,-95.4,1993.4493150684932
TOPEX,Southern Ocean,1993-06-13,-26.23,1993.4493150684932
TOPEX,Tropics,1993-06-13,-18.54,1993.4493150684932
TOPEX,World,1993-06-13,-23.45,1993.4493150684932
TOPEX,Adriatic Sea,1993-06-14,-60.21,1993.4520547945206
TOPEX,Yellow Sea,1993-06-14,-58.11,1993.4520547945206
TOPEX,Baltic Sea,1993-06-22,-4.55,1993.4739726027397
TOPEX,North Sea,1993-06-22,-39.59,1993.4739726027397
TOPEX,Sea Okhotsk,1993-06-22,-18.19,1993.4739726027397
TOPEX,Andaman Sea,1993-06-23,63.66,1993.4767123287672
TOPEX,Arabian Sea,1993-06-23,28.04,1993.4767123287672
TOPEX,Atlantic Ocean,1993-06-23,-38.61,1993.4767123287672
TOPEX,Bay Bengal,1993-06-23,17.87,1993.4767123287672
TOPEX,Bering Sea,1993-06-23,20.65,1993.4767123287672
TOPEX,Caribbean Sea,1993-06-23,-34.58,1993.4767123287672
TOPEX,Gulf Mexico,1993-06-23,8.95,1993.4767123287672
TOPEX,Indian Ocean,1993-06-23,-17.23,1993.4767123287672
TOPEX,Indonesian,1993-06-23,-113.89,1993.4767123287672
TOPEX,Mediterranean,1993-06-23,-45.08,1993.4767123287672
TOPEX,Nino,1993-06-23,-26.53,1993.4767123287672
TOPEX,North Atlantic,1993-06-23,-45.73,1993.4767123287672
TOPEX,North Pacific,1993-06-23,-20.51,1993.4767123287672
TOPEX,Pacific Ocean,1993-06-23,-5.98,1993.4767123287672
TOPEX,Persian Gulf,1993-06-23,-100.37,1993.4767123287672
TOPEX,Sea Japan,1993-06-23,-90.15,1993.4767123287672
TOPEX,South China,1993-06-23,-96.8,1993.4767123287672
TOPEX,Southern Ocean,1993-06-23,-17.83,1993.4767123287672
TOPEX,Tropics,1993-06-23,-16.54,1993.4767123287672
TOPEX,World,1993-06-23,-18.65,1993.4767123287672
TOPEX,Adriatic Sea,1993-06-24,-69.51,1993.4794520547946
TOPEX,Yellow Sea,1993-06-24,-42.71,1993.4794520547946
TOPEX,Baltic Sea,1993-06-30,82.55,1993.495890410959
TOPEX,Persian Gulf,1993-06-30,16.93,1993.495890410959
TOPEX,Adriatic Sea,1993-07-01,-89.61,1993.4986301369863
TOPEX,Andaman Sea,1993-07-02,70.06,1993.5013698630137
TOPEX,Bay Bengal,1993-07-02,14.07,1993.5013698630137
TOPEX,Gulf Mexico,1993-07-02,-0.35,1993.5013698630137
TOPEX,Indonesian,1993-07-02,-119.79,1993.5013698630137
TOPEX,Mediterranean,1993-07-02,-36.48,1993.5013698630137
TOPEX,North Sea,1993-07-02,-13.49,1993.5013698630137
TOPEX,Sea Japan,1993-07-02,-59.55,1993.5013698630137
TOPEX,Sea Okhotsk,1993-07-02,-17.89,1993.5013698630137
TOPEX,South China,1993-07-02,-75.0,1993.5013698630137
TOPEX,Arabian Sea,1993-07-03,24.84,1993.504109589041
TOPEX,Atlantic Ocean,1993-07-03,-30.61,1993.504109589041
TOPEX,Bering Sea,1993-07-03,13.55,1993.504109589041
TOPEX,Caribbean Sea,1993-07-03,-24.98,1993.504109589041
TOPEX,Indian Ocean,1993-07-03,-5.83,1993.504109589041
TOPEX,Nino,1993-07-03,-21.63,1993.504109589041
TOPEX,North Atlantic,1993-07-03,-29.93,1993.504109589041
TOPEX,North Pacific,1993-07-03,-15.51,1993.504109589041
TOPEX,Pacific Ocean,1993-07-03,-8.88,1993.504109589041
TOPEX,Southern Ocean,1993-07-03,-15.53,1993.504109589041
TOPEX,Tropics,1993-07-03,-14.14,1993.504109589041
TOPEX,World,1993-07-03,-15.35,1993.504109589041
TOPEX,Yellow Sea,1993-07-03,-10.01,1993.504109589041
TOPEX,Andaman Sea,1993-07-12,64.16,1993.5287671232877
TOPEX,Baltic Sea,1993-07-12,121.45,1993.5287671232877
TOPEX,Bay Bengal,1993-07-12,22.07,1993.5287671232877
TOPEX,Mediterranean,1993-07-12,-42.28,1993.5287671232877
TOPEX,North Sea,1993-07-12,-74.59,1993.5287671232877
TOPEX,Sea Okhotsk,1993-07-12,-13.89,1993.5287671232877
TOPEX,Arabian Sea,1993-07-13,4.44,1993.531506849315
TOPEX,Atlantic Ocean,1993-07-13,-29.21,1993.531506849315
TOPEX,Bering Sea,1993-07-13,10.25,1993.531506849315
TOPEX,Caribbean Sea,1993-07-13,-7.88,1993.531506849315
TOPEX,Gulf Mexico,1993-07-13,14.65,1993.531506849315
TOPEX,Indian Ocean,1993-07-13,-8.63,1993.531506849315
TOPEX,Indonesian,1993-07-13,-122.49,1993.531506849315
TOPEX,Nino,1993-07-13,-16.13,1993.531506849315
TOPEX,North Atlantic,1993-07-13,-17.43,1993.531506849315
TOPEX,North Pacific,1993-07-13,-2.01,1993.531506849315
TOPEX,Pacific Ocean,1993-07-13,-9.88,1993.531506849315
TOPEX,Persian Gulf,1993-07-13,-33.07,1993.531506849315
TOPEX,Sea Japan,1993-07-13,-18.85,1993.531506849315
TOPEX,South China,1993-07-13,-66.4,1993.531506849315
TOPEX,Southern Ocean,1993-07-13,-33.43,1993.531506849315
TOPEX,Tropics,1993-07-13,-8.44,1993.531506849315
TOPEX,World,1993-07-13,-15.95,1993.531506849315
TOPEX,Yellow Sea,1993-07-13,5.29,1993.531506849315
TOPEX,Adriatic Sea,1993-07-14,-91.81,1993.5342465753424
TOPEX,Baltic Sea,1993-08-01,104.45,1993.5835616438355
TOPEX,Bay Bengal,1993-08-01,-35.13,1993.5835616438355
TOPEX,Bering Sea,1993-08-01,45.15,1993.5835616438355
TOPEX,Indonesian,1993-08-01,-139.39,1993.5835616438355
TOPEX,Mediterranean,1993-08-01,-15.08,1993.5835616438355
TOPEX,North Sea,1993-08-01,-44.59,1993.5835616438355
TOPEX,Persian Gulf,1993-08-01,-83.47,1993.5835616438355
TOPEX,Sea Okhotsk,1993-08-01,-4.39,1993.5835616438355
TOPEX,South China,1993-08-01,-79.3,1993.5835616438355
TOPEX,Adriatic Sea,1993-08-02,-39.51,1993.5863013698631
TOPEX,Andaman Sea,1993-08-02,68.86,1993.5863013698631
TOPEX,Arabian Sea,1993-08-02,-62.56,1993.5863013698631
TOPEX,Atlantic Ocean,1993-08-02,-23.51,1993.5863013698631
TOPEX,Caribbean Sea,1993-08-02,2.22,1993.5863013698631
TOPEX,Gulf Mexico,1993-08-02,28.25,1993.5863013698631
TOPEX,Indian Ocean,1993-08-02,-41.13,1993.5863013698631
TOPEX,Nino,1993-08-02,-36.73,1993.5863013698631
TOPEX,North Atlantic,1993-08-02,-1.83,1993.5863013698631
TOPEX,North Pacific,1993-08-02,16.59,1993.5863013698631
TOPEX,Pacific Ocean,1993-08-02,-13.08,1993.5863013698631
TOPEX,Sea Japan,1993-08-02,-61.65,1993.5863013698631
TOPEX,Southern Ocean,1993-08-02,-45.53,1993.5863013698631
TOPEX,Tropics,1993-08-02,-19.64,1993.5863013698631
TOPEX,World,1993-08-02,-22.75,1993.5863013698631
TOPEX,Yellow Sea,1993-08-02,58.09,1993.5863013698631
TOPEX,Baltic Sea,1993-08-11,78.15,1993.6109589041096
TOPEX,Mediterranean,1993-08-11,-20.18,1993.6109589041096
TOPEX,North Sea,1993-08-11,-23.79,1993.6109589041096
TOPEX,Sea Okhotsk,1993-08-11,-1.59,1993.6109589041096
TOPEX,South China,1993-08-11,-64.2,1993.6109589041096
TOPEX,Adriatic Sea,1993-08-12,-44.91,1993.613698630137
TOPEX,Andaman Sea,1993-08-12,77.96,1993.613698630137
TOPEX,Arabian Sea,1993-08-12,-63.26,1993.613698630137
TOPEX,Atlantic Ocean,1993-08-12,-25.51,1993.613698630137
TOPEX,Bay Bengal,1993-08-12,-31.93,1993.613698630137
TOPEX,Bering Sea,1993-08-12,14.45,1993.613698630137
TOPEX,Caribbean Sea,1993-08-12,11.82,1993.613698630137
TOPEX,Gulf Mexico,1993-08-12,11.55,1993.613698630137
TOPEX,Indian Ocean,1993-08-12,-40.93,1993.613698630137
TOPEX,Indonesian,1993-08-12,-139.09,1993.613698630137
TOPEX,Nino,1993-08-12,-29.83,1993.613698630137
TOPEX,North Atlantic,1993-08-12,3.27,1993.613698630137
TOPEX,North Pacific,1993-08-12,27.39,1993.613698630137
TOPEX,Pacific Ocean,1993-08-12,-3.88,1993.613698630137
TOPEX,Persian Gulf,1993-08-12,-111.57,1993.613698630137
TOPEX,Sea Japan,1993-08-12,-46.15,1993.613698630137
TOPEX,Southern Ocean,1993-08-12,-39.53,1993.613698630137
TOPEX,Tropics,1993-08-12,-17.04,1993.613698630137
TOPEX,World,1993-08-12,-18.55,1993.613698630137
TOPEX,Yellow Sea,1993-08-12,60.69,1993.613698630137
TOPEX,Baltic Sea,1993-08-20,105.25,1993.6356164383562
TOPEX,Andaman Sea,1993-08-21,94.46,1993.6383561643836
TOPEX,Bay Bengal,1993-08-21,17.57,1993.6383561643836
TOPEX,Bering Sea,1993-08-21,15.55,1993.6383561643836
TOPEX,Gulf Mexico,1993-08-21,30.05,1993.6383561643836
TOPEX,Indian Ocean,1993-08-21,-27.63,1993.6383561643836
TOPEX,Indonesian,1993-08-21,-148.79,1993.6383561643836
TOPEX,Mediterranean,1993-08-21,10.02,1993.6383561643836
TOPEX,Nino,1993-08-21,-18.83,1993.6383561643836
TOPEX,North Pacific,1993-08-21,48.09,1993.6383561643836
TOPEX,North Sea,1993-08-21,2.81,1993.6383561643836
TOPEX,Pacific Ocean,1993-08-21,-4.28,1993.6383561643836
TOPEX,Persian Gulf,1993-08-21,-61.57,1993.6383561643836
TOPEX,Sea Japan,1993-08-21,-23.55,1993.6383561643836
TOPEX,Sea Okhotsk,1993-08-21,-8.99,1993.6383561643836
TOPEX,South China,1993-08-21,-63.3,1993.6383561643836
TOPEX,Southern Ocean,1993-08-21,-38.63,1993.6383561643836
TOPEX,Tropics,1993-08-21,-13.34,1993.6383561643836
TOPEX,World,1993-08-21,-13.15,1993.6383561643836
TOPEX,Adriatic Sea,1993-08-22,-12.11,1993.641095890411
TOPEX,Arabian Sea,1993-08-22,-52.26,1993.641095890411
TOPEX,Atlantic Ocean,1993-08-22,-13.21,1993.641095890411
TOPEX,Caribbean Sea,1993-08-22,12.52,1993.641095890411
TOPEX,North Atlantic,1993-08-22,23.87,1993.641095890411
TOPEX,Yellow Sea,1993-08-22,10.79,1993.641095890411
TOPEX,Baltic Sea,1993-08-30,116.95,1993.66301369863
TOPEX,Andaman Sea,1993-08-31,49.36,1993.6657534246576
TOPEX,Arabian Sea,1993-08-31,-31.86,1993.6657534246576
TOPEX,Atlantic Ocean,1993-08-31,-12.41,1993.6657534246576
TOPEX,Bay Bengal,1993-08-31,26.27,1993.6657534246576
TOPEX,Bering Sea,1993-08-31,38.25,1993.6657534246576
TOPEX,Gulf Mexico,1993-08-31,27.85,1993.6657534246576
TOPEX,Indian Ocean,1993-08-31,-10.63,1993.6657534246576
TOPEX,Indonesian,1993-08-31,-137.29,1993.6657534246576
TOPEX,Mediterranean,1993-08-31,49.42,1993.6657534246576
TOPEX,Nino,1993-08-31,-5.13,1993.6657534246576
TOPEX,North Pacific,1993-08-31,42.79,1993.6657534246576
TOPEX,North Sea,1993-08-31,27.81,1993.6657534246576
TOPEX,Pacific Ocean,1993-08-31,-2.78,1993.6657534246576
TOPEX,Persian Gulf,1993-08-31,35.73,1993.6657534246576
TOPEX,Sea Japan,1993-08-31,-30.45,1993.6657534246576
TOPEX,Sea Okhotsk,1993-08-31,11.51,1993.6657534246576
TOPEX,South China,1993-08-31,-38.1,1993.6657534246576
TOPEX,Southern Ocean,1993-08-31,-34.63,1993.6657534246576
TOPEX,Tropics,1993-08-31,-6.54,1993.6657534246576
TOPEX,World,1993-08-31,-8.05,1993.6657534246576
TOPEX,Adriatic Sea,1993-09-01,-11.91,1993.668493150685
TOPEX,Caribbean Sea,1993-09-01,11.52,1993.668493150685
TOPEX,North Atlantic,1993-09-01,23.07,1993.668493150685
TOPEX,Yellow Sea,1993-09-01,14.49,1993.668493150685
TOPEX,Baltic Sea,1993-09-09,-14.85,1993.690410958904
TOPEX,Andaman Sea,1993-09-10,61.26,1993.6931506849314
TOPEX,Arabian Sea,1993-09-10,-43.36,1993.6931506849314
TOPEX,Atlantic Ocean,1993-09-10,-6.71,1993.6931506849314
TOPEX,Bay Bengal,1993-09-10,3.87,1993.6931506849314
TOPEX,Bering Sea,1993-09-10,18.65,1993.6931506849314
TOPEX,Gulf Mexico,1993-09-10,30.35,1993.6931506849314
TOPEX,Indian Ocean,1993-09-10,-11.23,1993.6931506849314
TOPEX,Indonesian,1993-09-10,-129.39,1993.6931506849314
TOPEX,Mediterranean,1993-09-10,45.42,1993.6931506849314
TOPEX,Nino,1993-09-10,-1.43,1993.6931506849314
TOPEX,North Atlantic,1993-09-10,27.07,1993.6931506849314
TOPEX,North Pacific,1993-09-10,26.99,1993.6931506849314
TOPEX,North Sea,1993-09-10,-41.99,1993.6931506849314
TOPEX,Pacific Ocean,1993-09-10,-5.78,1993.6931506849314
TOPEX,Persian Gulf,1993-09-10,7.83,1993.6931506849314
TOPEX,Sea Japan,1993-09-10,-15.25,1993.6931506849314
TOPEX,Sea Okhotsk,1993-09-10,-13.99,1993.6931506849314
TOPEX,South China,1993-09-10,-43.6,1993.6931506849314
TOPEX,Southern Ocean,1993-09-10,-27.73,1993.6931506849314
TOPEX,Tropics,1993-09-10,-8.54,1993.6931506849314
TOPEX,World,1993-09-10,-8.75,1993.6931506849314
TOPEX,Adriatic Sea,1993-09-11,-32.11,1993.695890410959
TOPEX,Caribbean Sea,1993-09-11,17.22,1993.695890410959
TOPEX,Yellow Sea,1993-09-11,67.89,1993.695890410959
TOPEX,Andaman Sea,1993-09-19,-5.34,1993.717808219178
TOPEX,Baltic Sea,1993-09-19,-130.45,1993.717808219178
TOPEX,Bay Bengal,1993-09-19,-3.53,1993.717808219178
TOPEX,North Sea,1993-09-19,-21.79,1993.717808219178
TOPEX,Arabian Sea,1993-09-20,-56.96,1993.7205479452055
TOPEX,Atlantic Ocean,1993-09-20,-0.41,1993.7205479452055
TOPEX,Bering Sea,1993-09-20,10.55,1993.7205479452055
TOPEX,Caribbean Sea,1993-09-20,28.42,1993.7205479452055
TOPEX,Gulf Mexico,1993-09-20,68.65,1993.7205479452055
TOPEX,Indian Ocean,1993-09-20,-27.83,1993.7205479452055
TOPEX,Indonesian,1993-09-20,-142.59,1993.7205479452055
TOPEX,Mediterranean,1993-09-20,78.62,1993.7205479452055
TOPEX,Nino,1993-09-20,-9.13,1993.7205479452055
TOPEX,North Atlantic,1993-09-20,35.07,1993.7205479452055
TOPEX,North Pacific,1993-09-20,23.99,1993.7205479452055
TOPEX,Pacific Ocean,1993-09-20,-13.18,1993.7205479452055
TOPEX,Persian Gulf,1993-09-20,25.73,1993.7205479452055
TOPEX,Sea Japan,1993-09-20,-4.65,1993.7205479452055
TOPEX,Sea Okhotsk,1993-09-20,-14.19,1993.7205479452055
TOPEX,South China,1993-09-20,-52.0,1993.7205479452055
TOPEX,Southern Ocean,1993-09-20,-32.53,1993.7205479452055
TOPEX,Tropics,1993-09-20,-16.54,1993.7205479452055
TOPEX,World,1993-09-20,-13.85,1993.7205479452055
TOPEX,Yellow Sea,1993-09-20,9.79,1993.7205479452055
TOPEX,Adriatic Sea,1993-09-21,7.39,1993.7232876712328
TOPEX,Baltic Sea,1993-09-29,-207.75,1993.7452054794521
TOPEX,Andaman Sea,1993-09-30,-15.04,1993.7479452054795
TOPEX,Arabian Sea,1993-09-30,-47.76,1993.7479452054795
TOPEX,Atlantic Ocean,1993-09-30,-2.51,1993.7479452054795
TOPEX,Bay Bengal,1993-09-30,-15.53,1993.7479452054795
TOPEX,Bering Sea,1993-09-30,0.45,1993.7479452054795
TOPEX,Caribbean Sea,1993-09-30,32.32,1993.7479452054795
TOPEX,Gulf Mexico,1993-09-30,78.55,1993.7479452054795
TOPEX,Indian Ocean,1993-09-30,-32.63,1993.7479452054795
TOPEX,Indonesian,1993-09-30,-137.09,1993.7479452054795
TOPEX,Mediterranean,1993-09-30,52.02,1993.7479452054795
TOPEX,Nino,1993-09-30,-7.63,1993.7479452054795
TOPEX,North Atlantic,1993-09-30,37.67,1993.7479452054795
TOPEX,North Pacific,1993-09-30,45.39,1993.7479452054795
TOPEX,North Sea,1993-09-30,-91.19,1993.7479452054795
TOPEX,Pacific Ocean,1993-09-30,-10.88,1993.7479452054795
TOPEX,Persian Gulf,1993-09-30,-6.37,1993.7479452054795
TOPEX,Sea Japan,1993-09-30,61.75,1993.7479452054795
TOPEX,Sea Okhotsk,1993-09-30,5.21,1993.7479452054795
TOPEX,South China,1993-09-30,-20.5,1993.7479452054795
TOPEX,Southern Ocean,1993-09-30,-38.23,1993.7479452054795
TOPEX,Tropics,1993-09-30,-15.04,1993.7479452054795
TOPEX,World,1993-09-30,-13.25,1993.7479452054795
TOPEX,Adriatic Sea,1993-10-01,5.99,1993.7506849315068
TOPEX,Yellow Sea,1993-10-01,81.79,1993.7506849315068
TOPEX,Baltic Sea,1993-10-09,-381.95,1993.772602739726
TOPEX,North Sea,1993-10-09,-105.49,1993.772602739726
TOPEX,Andaman Sea,1993-10-10,3.06,1993.7753424657535
TOPEX,Arabian Sea,1993-10-10,-49.36,1993.7753424657535
TOPEX,Atlantic Ocean,1993-10-10,3.29,1993.7753424657535
TOPEX,Bay Bengal,1993-10-10,-26.83,1993.7753424657535
TOPEX,Bering Sea,1993-10-10,11.75,1993.7753424657535
TOPEX,Caribbean Sea,1993-10-10,37.12,1993.7753424657535
TOPEX,Gulf Mexico,1993-10-10,66.15,1993.7753424657535
TOPEX,Indian Ocean,1993-10-10,-26.43,1993.7753424657535
TOPEX,Indonesian,1993-10-10,-112.59,1993.7753424657535
TOPEX,Mediterranean,1993-10-10,105.42,1993.7753424657535
TOPEX,Nino,1993-10-10,4.87,1993.7753424657535
TOPEX,North Atlantic,1993-10-10,41.77,1993.7753424657535
TOPEX,North Pacific,1993-10-10,42.39,1993.7753424657535
TOPEX,Pacific Ocean,1993-10-10,-7.68,1993.7753424657535
TOPEX,Persian Gulf,1993-10-10,34.73,1993.7753424657535
TOPEX,Sea Japan,1993-10-10,69.25,1993.7753424657535
TOPEX,Sea Okhotsk,1993-10-10,-17.09,1993.7753424657535
TOPEX,South China,1993-10-10,41.3,1993.7753424657535
TOPEX,Southern Ocean,1993-10-10,-38.53,1993.7753424657535
TOPEX,Tropics,1993-10-10,-5.94,1993.7753424657535
TOPEX,World,1993-10-10,-7.75,1993.7753424657535
TOPEX,Adriatic Sea,1993-10-11,82.79,1993.7780821917809
TOPEX,Yellow Sea,1993-10-11,112.19,1993.7780821917809
TOPEX,Baltic Sea,1993-10-19,-122.85,1993.8
TOPEX,North Sea,1993-10-19,95.51,1993.8
TOPEX,Sea Okhotsk,1993-10-19,-31.99,1993.8
TOPEX,Andaman Sea,1993-10-20,59.76,1993.8027397260273
TOPEX,Arabian Sea,1993-10-20,-56.56,1993.8027397260273
TOPEX,Atlantic Ocean,1993-10-20,-0.71,1993.8027397260273
TOPEX,Bay Bengal,1993-10-20,-13.93,1993.8027397260273
TOPEX,Bering Sea,1993-10-20,14.65,1993.8027397260273
TOPEX,Caribbean Sea,1993-10-20,38.82,1993.8027397260273
TOPEX,Gulf Mexico,1993-10-20,72.75,1993.8027397260273
TOPEX,Indian Ocean,1993-10-20,-26.43,1993.8027397260273
TOPEX,Indonesian,1993-10-20,-90.39,1993.8027397260273
TOPEX,Mediterranean,1993-10-20,101.02,1993.8027397260273
TOPEX,Nino,1993-10-20,8.47,1993.8027397260273
TOPEX,North Atlantic,1993-10-20,34.37,1993.8027397260273
TOPEX,North Pacific,1993-10-20,45.79,1993.8027397260273
TOPEX,Pacific Ocean,1993-10-20,-7.28,1993.8027397260273
TOPEX,Persian Gulf,1993-10-20,53.53,1993.8027397260273
TOPEX,Sea Japan,1993-10-20,80.05,1993.8027397260273
TOPEX,South China,1993-10-20,17.6,1993.8027397260273
TOPEX,Southern Ocean,1993-10-20,-39.13,1993.8027397260273
TOPEX,Tropics,1993-10-20,-6.94,1993.8027397260273
TOPEX,World,1993-10-20,-8.05,1993.8027397260273
TOPEX,Yellow Sea,1993-10-20,32.99,1993.8027397260273
TOPEX,Adriatic Sea,1993-10-21,55.19,1993.805479452055
TOPEX,Andaman Sea,1993-11-08,-0.04,1993.854794520548
TOPEX,Baltic Sea,1993-11-08,-176.25,1993.854794520548
TOPEX,Bay Bengal,1993-11-08,23.37,1993.854794520548
TOPEX,North Sea,1993-11-08,26.11,1993.854794520548
TOPEX,Persian Gulf,1993-11-08,68.73,1993.854794520548
TOPEX,Sea Japan,1993-11-08,-5.15,1993.854794520548
TOPEX,Sea Okhotsk,1993-11-08,-10.29,1993.854794520548
TOPEX,South China,1993-11-08,18.7,1993.854794520548
TOPEX,Arabian Sea,1993-11-09,-17.36,1993.8575342465754
TOPEX,Atlantic Ocean,1993-11-09,9.99,1993.8575342465754
TOPEX,Bering Sea,1993-11-09,20.15,1993.8575342465754
TOPEX,Caribbean Sea,1993-11-09,47.82,1993.8575342465754
TOPEX,Gulf Mexico,1993-11-09,65.55,1993.8575342465754
TOPEX,Indian Ocean,1993-11-09,-2.33,1993.8575342465754
TOPEX,Indonesian,1993-11-09,-74.49,1993.8575342465754
TOPEX,Mediterranean,1993-11-09,81.32,1993.8575342465754
TOPEX,Nino,1993-11-09,9.77,1993.8575342465754
TOPEX,North Atlantic,1993-11-09,35.97,1993.8575342465754
TOPEX,North Pacific,1993-11-09,23.89,1993.8575342465754
TOPEX,Pacific Ocean,1993-11-09,-15.38,1993.8575342465754
TOPEX,Southern Ocean,1993-11-09,-21.93,1993.8575342465754
TOPEX,Tropics,1993-11-09,-5.64,1993.8575342465754
TOPEX,World,1993-11-09,-5.15,1993.8575342465754
TOPEX,Yellow Sea,1993-11-09,18.99,1993.8575342465754
TOPEX,Adriatic Sea,1993-11-10,97.89,1993.8602739726027
TOPEX,Andaman Sea,1993-11-18,106.96,1993.8821917808218
TOPEX,Baltic Sea,1993-11-18,-91.45,1993.8821917808218
TOPEX,Mediterranean,1993-11-18,-23.88,1993.8821917808218
TOPEX,North Sea,1993-11-18,91.71,1993.8821917808218
TOPEX,Sea Japan,1993-11-18,35.95,1993.8821917808218
TOPEX,Sea Okhotsk,1993-11-18,-31.59,1993.8821917808218
TOPEX,South China,1993-11-18,-3.0,1993.8821917808218
TOPEX,Arabian Sea,1993-11-19,-34.56,1993.8849315068494
TOPEX,Atlantic Ocean,1993-11-19,2.29,1993.8849315068494
TOPEX,Bay Bengal,1993-11-19,8.27,1993.8849315068494
TOPEX,Bering Sea,1993-11-19,-6.55,1993.8849315068494
TOPEX,Caribbean Sea,1993-11-19,20.12,1993.8849315068494
TOPEX,Gulf Mexico,1993-11-19,24.25,1993.8849315068494
TOPEX,Indian Ocean,1993-11-19,-16.03,1993.8849315068494
TOPEX,Indonesian,1993-11-19,-56.29,1993.8849315068494
TOPEX,Nino,1993-11-19,4.47,1993.8849315068494
TOPEX,North Atlantic,1993-11-19,18.47,1993.8849315068494
TOPEX,North Pacific,1993-11-19,17.79,1993.8849315068494
TOPEX,Pacific Ocean,1993-11-19,-17.48,1993.8849315068494
TOPEX,Persian Gulf,1993-11-19,90.33,1993.8849315068494
TOPEX,Southern Ocean,1993-11-19,-28.53,1993.8849315068494
TOPEX,Tropics,1993-11-19,-9.84,1993.8849315068494
TOPEX,World,1993-11-19,-11.75,1993.8849315068494
TOPEX,Yellow Sea,1993-11-19,6.79,1993.8849315068494
TOPEX,Adriatic Sea,1993-11-20,-69.11,1993.8876712328768
TOPEX,Andaman Sea,1993-11-28,111.16,1993.9095890410958
TOPEX,Baltic Sea,1993-11-28,-216.05,1993.9095890410958
TOPEX,Bay Bengal,1993-11-28,8.17,1993.9095890410958
TOPEX,Gulf Mexico,1993-11-28,10.25,1993.9095890410958
TOPEX,Mediterranean,1993-11-28,-9.38,1993.9095890410958
TOPEX,North Sea,1993-11-28,2.11,1993.9095890410958
TOPEX,Sea Japan,1993-11-28,-70.05,1993.9095890410958
TOPEX,Sea Okhotsk,1993-11-28,-70.19,1993.9095890410958
TOPEX,South China,1993-11-28,19.6,1993.9095890410958
TOPEX,Arabian Sea,1993-11-29,-65.16,1993.9123287671232
TOPEX,Atlantic Ocean,1993-11-29,0.29,1993.9123287671232
TOPEX,Bering Sea,1993-11-29,-53.65,1993.9123287671232
TOPEX,Caribbean Sea,1993-11-29,5.22,1993.9123287671232
TOPEX,Indian Ocean,1993-11-29,-35.83,1993.9123287671232
TOPEX,Indonesian,1993-11-29,-51.39,1993.9123287671232
TOPEX,Nino,1993-11-29,-1.03,1993.9123287671232
TOPEX,North Atlantic,1993-11-29,21.27,1993.9123287671232
TOPEX,North Pacific,1993-11-29,3.29,1993.9123287671232
TOPEX,Pacific Ocean,1993-11-29,-9.78,1993.9123287671232
TOPEX,Persian Gulf,1993-11-29,-27.67,1993.9123287671232
TOPEX,Southern Ocean,1993-11-29,-24.13,1993.9123287671232
TOPEX,Tropics,1993-11-29,-13.14,1993.9123287671232
TOPEX,World,1993-11-29,-13.35,1993.9123287671232
TOPEX,Yellow Sea,1993-11-29,-73.41,1993.9123287671232
TOPEX,Adriatic Sea,1993-11-30,21.29,1993.9150684931508
TOPEX,Andaman Sea,1993-12-08,25.46,1993.9369863013699
TOPEX,Arabian Sea,1993-12-08,-55.16,1993.9369863013699
TOPEX,Baltic Sea,1993-12-08,-306.05,1993.9369863013699
TOPEX,Bay Bengal,1993-12-08,-7.93,1993.9369863013699
